product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,manufacturing_cost,price_to_cost_ratio,estimated_units_sold,brand,brand_tier,category_complexity,price_segment,seasonal_relevance,is_new_release,value_ratio,price_elasticity,category_median_price,price_to_category_median_ratio,brand_avg_price,price_to_brand_avg_ratio,rating_x_count,discount_to_margin_ratio,premium_complexity,Unnamed: 25,Unnamed: 26
"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Climate Control,999.0,2628.95,62,3.4,252,740.87,1.35,13860,,,,,,,,,,,,,856.8,4.592252425746241,,,
"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Laundry & Storage,950.0,1610.17,41,4.3,5911,570.0,1.67,443325,,,,,,,,,15290.0,0.0621321124918247,,,25417.3,2.4549428177953416,,,
"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Kitchen Appliances,1399.0,2290.0,39,4.4,461,955.15,1.46,27660,,,,,,,,,,,,,2028.4,2.6710499280871174,,,
"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Kitchen Appliances,229.0,497.83,54,3.5,185,156.35,1.46,11100,,,,,,,,,,,,,647.5,3.6983768235052397,,,
Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Kitchen Appliances,699.0,1588.64,56,4.7,2300,477.23,1.46,138000,,,,,,,,,,,,,10810.0,3.8353537428943225,,,
Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Kitchen Appliances,1189.0,2378.0,50,4.1,618,811.77,1.46,37080,,,,,,,,,,,,,2533.7999999999997,3.4244229847270735,,,
!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Climate Control,899.0,1605.36,44,3.4,15,666.71,1.35,825,,,,,,,,,,,,,51.0,3.2590178505295904,,,
"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Kitchen Appliances,475.0,989.58,52,4.1,1021,324.3,1.46,61260,,,,,,,,,,,,,4186.099999999999,3.561399904116157,,,
"Kent Gold, Optima, Gold+ Spare Kit",Kitchen Appliances,649.0,670.0,3,4.1,7786,443.1,1.46,467160,,,,,,,,,,,,,31922.6,0.20546537908362442,,,
Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Climate Control,1299.0,2498.08,48,2.0,2,963.35,1.35,110,,,,,,,,,,,,,4.0,3.555292200577735,,,
"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Kitchen Appliances,559.0,1016.36,45,4.1,17325,381.65,1.46,1039500,,,,,,,,,,,,,71032.5,3.0819806862543664,,,
"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Kitchen Appliances,1799.0,3270.91,45,3.8,687,1228.24,1.46,41220,,,,,,,,,,,,,2610.6,3.0819806862543664,,,
Orpat HHB-100E 250-Watt Hand Blender (White),Kitchen Appliances,765.0,970.0,21,4.2,6055,522.29,1.46,363300,,,,,,,,,,,,,25431.0,1.438257653585371,,,
"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Kitchen Appliances,999.0,1500.0,33,4.2,386,682.05,1.46,23160,,,,,,,,,,,,,1621.2,2.260119169919869,,,
Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Kitchen Appliances,645.0,1093.22,41,4.0,3271,440.36,1.46,196260,,,,,,,,,,,,,13084.0,2.8080268474762002,,,
Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Kitchen Appliances,1799.0,3270.91,45,3.8,1846,1228.24,1.46,110760,,,,,,,,,,,,,7014.799999999999,3.0819806862543664,,,
VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Kitchen Appliances,649.0,999.0,35,3.6,4,443.1,1.46,240,,,,,,,,,,,,,14.4,2.3970960893089517,,,
Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Kitchen Appliances,759.0,1997.37,62,4.3,532,518.2,1.46,31920,,,,,,,,,,,,,2287.6,4.246284501061571,,,
Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Kitchen Appliances,149.0,298.0,50,4.1,4074,101.73,1.46,244440,,,,,,,,,,,,,16703.399999999998,3.4244229847270735,,,
KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Kitchen Appliances,1745.0,2400.0,27,4.2,14160,1191.37,1.46,849600,,,,,,,,,,,,,59472.0,1.8491884117526198,,,
"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Laundry & Storage,390.0,795.92,51,3.8,287,234.0,1.67,21525,,,,,,,,,15290.0,0.0255068672334859,,,1090.6,3.0537093587210347,,,
Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Kitchen Appliances,184.0,448.78,59,4.2,4971,125.62,1.46,298260,,,,,,,,,,,,,20878.2,4.040819121977947,,,
KENT POWP-Sediment Filter 10'' Thread WCAP,Kitchen Appliances,231.0,260.0,11,4.1,490,157.71,1.46,29400,,,,,,,,,,,,,2008.9999999999998,0.7533730566399562,,,
"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Kitchen Appliances,809.0,1973.17,59,3.9,710,552.33,1.46,42600,,,,,,,,,,,,,2769.0,4.040819121977947,,,
Havells Ventil Air DX 200mm Exhaust Fan (White),Climate Control,1999.0,2360.0,15,4.2,7801,1482.47,1.35,429055,,,,,,,,,,,,,32764.2,1.1110288126805423,,,
Eco Crystal J 5 inch Cartridge (Pack of 2),Kitchen Appliances,199.0,398.0,50,4.1,1379,135.86,1.46,82740,,,,,,,,,,,,,5653.9,3.4244229847270735,,,
"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel, Ace, 300, Jet Models - Set of 10",Kitchen Appliances,253.0,496.08,49,4.3,2664,172.73,1.46,159840,,,,,,,,,,,,,11455.199999999999,3.355934525032532,,,
Hilton Quartz Heater 400/800-Watt ISI 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm (Grey),Climate Control,1149.0,1899.0,39,3.5,24,852.11,1.35,1320,,,,,,,,,,,,,84.0,2.88867491296941,,,
"IKEA Milk Frother for Your Milk, Coffee,(Cold and hot Drinks), Black",Kitchen Appliances,229.0,401.75,43,3.6,451,156.35,1.46,27060,,,,,,,,,,,,,1623.6000000000001,2.9450037668652835,,,
NGI Store 2 Pieces Pet Hair Removers for Your Laundry Catcher Lint Remover for Washing Machine Lint Remover Reusable Portable Silica Gel Clothes Washer Dryer Floating Ball,Kitchen Appliances,199.0,995.0,80,3.1,2,135.86,1.46,120,,,,,,,,,,,,,6.2,5.479076775563318,,,
"Noir Aqua - 5pcs PP Spun Filter + 1 Spanner | for All Types of RO Water purifiers (5 Piece, White, 10 Inch, 5 Micron) - RO Spun Filter Cartridge Sponge Replacement Water Filter Candle",Kitchen Appliances,379.0,924.39,59,4.0,1090,258.76,1.46,65400,,,,,,,,,,,,,4360.0,4.040819121977947,,,
"realme Buds T110 with Ai Enc for Calls, Upto 38 Hours of Playback and Fast Charging Bluetooth in Ear Headset (Country Green, True Wireless)",Audio,1499.0,2998.0,50,4.0,24578,982.91,1.53,1228900,,,,,,,,,774.0,1.9366925064599483,,,98312.0,3.2677602771060714,,,
"realme Buds Wireless 5 ANC in Ear Bluetooth Headphones,50dB ANC, 13.6mm Dynamic Bass Driver,360? Spatial Audio,45ms Low Latency,Upto 38hrs Playback,IP55 Rating,Dual Device Connection(Twilight Purple)",Audio,1799.0,2799.0,36,3.9,247,1179.62,1.53,12350,,,,,,,,,774.0,2.3242894056847545,,,963.3,2.3527873995163713,,,
boAt Bassheads 100 in Ear Wired Earphones with Mic(Black),Audio,299.0,996.67,70,4.1,414973,196.06,1.53,20748650,,,,,,,,,774.0,0.3863049095607235,,,1701389.2999999998,4.5748643879485,,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Green)",Audio,159.0,397.5,60,3.5,56915,104.26,1.53,2845750,,,,,,,,,774.0,0.2054263565891473,,,199202.5,3.9213123325272856,,,
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",Audio,599.0,1302.17,54,4.1,197691,392.77,1.53,9884550,,,,,,,,,774.0,0.7739018087855297,,,810533.1,3.5291810992745574,,,
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",Audio,1399.0,2299.0,39,4.1,185893,917.34,1.53,9294650,,,,,,,,,774.0,1.8074935400516796,,,762161.2999999999,2.548853016142736,,,
"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",Audio,899.0,4994.44,82,3.4,2782,589.48,1.53,139100,,,,,,,,,774.0,1.1614987080103358,,,9458.8,5.359126854453957,,,
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),Audio,299.0,996.67,70,3.9,87908,196.06,1.53,4395400,,,,,,,,,774.0,0.3863049095607235,,,342841.2,4.5748643879485,,,
boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),Audio,499.0,1313.16,62,4.1,78118,327.2,1.53,3905900,,,,,,,,,774.0,0.6447028423772609,,,320283.8,4.052022743611529,,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Black)",Audio,159.0,300.0,47,3.5,56915,104.26,1.53,2845750,,,,,,,,,774.0,0.2054263565891473,,,199202.5,3.0716946604797073,,,
"CHACHINE ENTERPRISE UltraPods Max True Wireless Earbuds with Bluetooth 5.3, Enhanced Sound Quality, Touch Control,Battery Life, Noise Cancellation & Comfortable Fit (Black)",Audio,399.0,1425.0,72,5.0,2,261.63,1.53,100,,,,,,,,,774.0,0.5155038759689923,,,10.0,4.705574799032743,,,
"pTron Tangent Flex Bluetooth 5.3 Wireless In-Ear Headphone with Mic, 38H Playtime, 13mm Driver, Dual Device Pairing Wireless Neckband, Type-C Charge, Magnetic Buds & IPX5 Water Resistant(Forest Green)",Audio,499.0,1996.0,75,3.5,323,327.2,1.53,16150,,,,,,,,,774.0,0.6447028423772609,,,1130.5,4.901640415659108,,,
Dark Beatz Raga True Wireless in Earbuds with ANC+ENC 4Mic | Auto Pairing| Gaming Mode |Touch Control| IPX4 Wate-Resistant | BT 5.4V | 60H Playtime | Voice Assistance and C-Type Fast Charging- White,Audio,1399.0,2498.21,44,4.2,22,917.34,1.53,1100,,,,,,,,,774.0,1.8074935400516796,,,92.4,2.8756290438533427,,,
"boAt BassHeads 100 C Wired Earphones with Type-C Jack, in-Line Microphone, 10mm Drivers, Signature Sound, Integrated Controls & Multi-OS Compatibility(Grey)",Audio,499.0,1996.0,75,4.1,414973,327.2,1.53,20748650,,,,,,,,,774.0,0.6447028423772609,,,1701389.2999999998,4.901640415659108,,,
"boAt Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, Bluetooth Neckband, Wireless with Mic Earphones (Active Black)",Audio,998.0,3992.0,75,4.0,209608,654.4,1.53,10480400,,,,,,,,,774.0,1.2894056847545219,,,838432.0,4.901640415659108,,,
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]",Audio,1799.0,2299.0,22,4.2,22808,1179.62,1.53,1140400,,,,,,,,,774.0,2.3242894056847545,,,95793.6,1.4378145219266714,,,
"boAt Airdopes 91 Prime, 45HRS Battery, 13mm Drivers, Metallic Finish, Low Latency,ENx Tech, Fast Charge, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Midnight Black)",Audio,799.0,3995.0,80,3.5,4608,523.91,1.53,230400,,,,,,,,,774.0,1.0322997416020672,,,16128.0,5.2284164433697145,,,
"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)",Audio,279.0,797.14,65,4.0,764,182.94,1.53,38200,,,,,,,,,774.0,0.36046511627906974,,,3056.0,4.248088360237893,,,
boAt Bassheads 105 Wired in Ear Earphones with Mic (Black),Audio,399.0,997.5,60,4.0,37610,261.63,1.53,1880500,,,,,,,,,774.0,0.5155038759689923,,,150440.0,3.9213123325272856,,,
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.3 Ear Buds TWS (White)",Audio,1099.0,4995.45,78,3.8,32096,720.62,1.53,1604800,,,,,,,,,774.0,1.4198966408268734,,,121964.79999999999,5.097706032285472,,,
HBIT True Wireless Gaming In Ear Earbuds with Mic 40ms Latency Gaming Mode Noise Cancelling Earbuds ASAP Charge IWP ENC 200Hrs Standby IPX4 Sweat Resistance Voice Asst Sensor Control TWS BT V5.3,Audio,499.0,4990.0,90,3.9,32,327.2,1.53,1600,,,,,,,,,774.0,0.6447028423772609,,,124.8,5.881968498790928,,,
"D-Link 33W Dual Port Fast Charger Type-C & Usb-A For All Mobiles Phones,Tablets,Power Banks,Smart Watches,Earbuds. Bis Certified,Compact Size & Easy To Carry. Free Type C To Type C 3A(60W) Cable-White",Mobile Accessories,749.0,3256.52,77,3.8,27,1953.91,0.38,1350,,,,,,,,,599.0,1.2504173622704509,,,102.6,20.257826887661142,,,
"Portronics Adapto 66 2.4A 12w Dual USB Port 5V/2.4A Wall Charger,Comes with 1M Micro USB Cable, USB Wall Charger Adapter for Smartphone (Black)",Mobile Accessories,199.0,497.5,60,4.0,2491,298.5,0.67,124550,,,,,,,,,599.0,0.332220367278798,,,9964.0,8.953887479480674,,,
"Xykos 80W SUPERVOOC Charger with Type C Cable 100 cm Compatible with OnePlus, Infinix, Realme, Redmi, Nothing, Oppo, & Other Smartphones | C Type Charger Supports Dash,Warp, Vooc, 80 w Charger, White",Mobile Accessories,585.0,2017.24,71,4.3,16183,1210.34,0.48,809150,,,,,,,,,599.0,0.976627712854758,,,69586.9,14.788585711310143,,,
"MI Xiaomi 22.5W Fast Charger with USB-C Cable, Quick Charge 3.0 Power Adapter Compatible with Redmi Note Series, Poco, Mi, Any Type C Devices - with Power Delivery (White)",Mobile Accessories,699.0,998.57,30,4.2,37487,599.14,1.17,1874350,,,,,,,,,599.0,1.1669449081803005,,,157445.4,2.5638834287667724,,,
"Portronics Adapto 12 2.4A 12W Fast Wall Charger for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More(White)",Mobile Accessories,169.0,402.38,58,4.1,10385,241.43,0.7,519250,,,,,,,,,599.0,0.2821368948247078,,,42578.49999999999,8.284530781316954,,,
"Portronics Adapto 45 22.5 W Mobile Charger Adapter with Dual Port (USB A + PD Type C), Fast Charging, Short Circuit Protection, Wide Compatibility (Black)",Mobile Accessories,399.0,997.5,60,3.9,5006,598.5,0.67,250300,,,,,,,,,599.0,0.666110183639399,,,19523.399999999998,8.953887479480674,,,
"Fast Charger for Vivo Y20 / Y 20 vivo v7, v7+, v9, v9 Youth Charger Original Adapter Charger | Mobile Fast Charger | Android USB Charger with 1M Micro USB Charging Data Cable (2.4 Amp, White)",Mobile Accessories,258.0,806.25,68,3.7,29,483.75,0.53,1450,,,,,,,,,599.0,0.4307178631051753,,,107.30000000000001,12.827768345595167,,,
"Fast Type-C Charger for Xiaomi Redmi Note 9 Pro, Note 8, Note 8 pro Note 7 Pro, Note 7S, Note 7, 8A Mi A1, Mi A2, Mi A3 Type -C Mobile Android Charger",Mobile Accessories,309.0,792.31,61,4.0,244,475.39,0.65,12200,,,,,,,,,599.0,0.5158597662771286,,,976.0,9.383171819720042,,,
"Mi Xiaomi 2A Fast Charger USB-A Power Adapter - Phone Wall Charger Compatible with Android, Samsung Galaxy, Xiaomi Redmi, Headphones, Bluetooth Devices - 10W Mobile Charging Block - Black",Mobile Accessories,449.0,598.67,25,4.2,37487,359.2,1.25,1874350,,,,,,,,,599.0,0.7495826377295493,,,157445.4,1.9998400127989762,,,
"Ambrane 30W USB & Type C Fast Charger with QC & PD Technology, Fast Charging Compatible with iPhone, iPad, Samsung Galaxy, Note, Redmi, Mi, Oppo,Smartphones and More (RAAP H30, White)",Mobile Accessories,1216.0,1688.89,28,4.1,268,1013.33,1.2,13400,,,,,,,,,599.0,2.030050083472454,,,1098.8,2.3331389050912423,,,
"boAt WCDV 22.5W Dual Port Charger with 22.5W Power Delivery Support & 18W Quick Charge 3.0, Smart IC Protection, Auto Detection for Samsung, Xiaomi & Android Users with Type C to Type C Cable(White)",Mobile Accessories,699.0,2496.43,72,4.1,19543,1497.86,0.47,977150,,,,,,,,,599.0,1.1669449081803005,,,80126.29999999999,15.315890236119976,,,
"Portronics Adapto 66 2.4A 12w Dual USB Port 5V/2.4A Wall Charger,Comes with 1M Micro USB Cable, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus(White)",Mobile Accessories,219.0,497.73,56,4.1,1902,298.64,0.73,95100,,,,,,,,,599.0,0.3656093489148581,,,7798.199999999999,7.670182166826462,,,
"Portronics Adapto 45 22.5W Max Output USB & Type-C Dual Output Super Fast Charger,Wall Adapter Power Delivery 3.0& USB A Fast Charge Adaptor for iPhone,Android & Other Type C Enabled Devices(White)",Mobile Accessories,398.0,995.0,60,3.9,5006,597.0,0.67,250300,,,,,,,,,599.0,0.664440734557596,,,19523.399999999998,8.953887479480674,,,
"boAt WCDV 22.5W Dual Port Charger with 22.5W Power Delivery Support & 18W Quick Charge 3.0, Smart IC Protection, Auto Detection for Samsung, Xiaomi & Android Users with Type A to Type C Cable(White)",Mobile Accessories,699.0,2496.43,72,4.1,19543,1497.86,0.47,977150,,,,,,,,,599.0,1.1669449081803005,,,80126.29999999999,15.315890236119976,,,
"D-Link 20W Dual Port Fast Charger Type-C & USB-A for All Mobiles Phones, Tablets, Power Banks, Smart Watches, Earbuds Etc. Bis Certified, Compact Size & Easy to Carry. - White",Mobile Accessories,399.0,1900.0,79,3.9,166,1140.0,0.35,8300,,,,,,,,,599.0,0.666110183639399,,,647.4,22.564981433876035,,,
"Kratos T2 65W Fast Charger Adapter&USB to Type C Cable Combo (White) Compatible for OnePlus, Realme, Xiaomi, Redmi,Vivo and Oppo Mobiles, Dash,Warp, Vooc, Supervooc All Protocols Supported",Mobile Accessories,599.0,1996.67,70,3.8,314,1198.0,0.5,15700,,,,,,,,,599.0,1.0,,,1193.2,13.997200559888022,,,
"Ambrane 25W Type-C Mobile Charger Adapter with Type-C to Type-C Charging Cable | Fast Charging for Samsung Smartphones, iPhone 15/14/13/12/11/X & Pro Series & Other Type-C Devices (Charge 25, Black)",Mobile Accessories,745.0,1405.66,47,4.5,178,843.4,0.88,8900,,,,,,,,,599.0,1.2437395659432386,,,801.0,5.340302238382002,,,
Portronics Adapto 62 POR-1062 USB Wall Adapter with 2.4A Fast Charging Single USB Port Without Cable for All iOS & Android Devices (White),Mobile Accessories,169.0,402.38,58,3.9,6101,241.43,0.7,305050,,,,,,,,,599.0,0.2821368948247078,,,23793.899999999998,8.284530781316954,,,
"Ambrane 30W Dual Port GaN Charger with Type-C to Type-C Cable | USB & Type-C Ports with QC & PD Technology | Fast Charging for iPhone, iPad, Google Pixel, Samsung, Redmi, Mi, Oppo (Charge 30, Black)",Mobile Accessories,955.0,1989.58,52,4.0,97,1193.75,0.8,4850,,,,,,,,,599.0,1.59432387312187,,,388.0,6.4991876015498065,,,
"SUPERVOOC 80W Power Adapter-Ultra Fast Charger for OnePlus with True 80W PD Charging|Compatible with OnePlus 12/12R/11/11R/10/10R,Nord CE3 Lite 5G,Nord2T 5G,Nord CE 2Lite 5G,Nord 5G by AILKIN",Mobile Accessories,599.0,2995.0,80,4.3,1217,1797.0,0.33,60850,,,,,,,,,599.0,1.0,,,5233.099999999999,24.23508027870342,,,
"Redmi Watch 5 Active, 2"" Display, Metal Body, 18 Day Battery, Bluetooth Calling, Advanced AI Noise Cancellation, Alexa, Silver",Smartwatches,2799.0,4998.21,44,4.0,232,1679.4,1.67,930,,,,,,,,,,,,,928.0,2.6345727800730496,,,
"Noise Pulse Go Buzz Smart Watch with Advanced Bluetooth Calling, 1.69"" TFT Display, SpO2, 100 Sports Mode with Auto Detection, Upto 7 Days Battery (2 Days with Heavy Calling) - Jet Black",Smartwatches,1099.0,4995.45,78,4.1,17874,659.4,1.67,74583,,,,,,,,,,,,,73283.4,4.670379019220406,,,
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Jet Black)",Smartwatches,1189.0,5945.0,80,4.0,15804,713.4,1.67,57187,,,,,,,,,,,,,63216.0,4.790132327405544,,,
"Noise Newly Launched Quad Call 1.81"" Display, Bluetooth Calling Smart Watch, AI Voice Assistance, 160+Hrs Battery Life, Metallic Build, in-Built Games, 100 Sports Modes, 100+ Watch Faces (Jet Black)",Smartwatches,1099.0,6105.56,82,3.9,2889,659.4,1.67,14114,,,,,,,,,,,,,11267.1,4.909885635590683,,,
"Noise Twist Go Round dial Smartwatch with BT Calling, 1.39"" Display, Metal Build, 100+ Watch Faces, IP68, Sleep Tracking, 100+ Sports Modes, 24/7 Heart Rate Monitoring (Rose Pink)",Smartwatches,1399.0,4996.43,72,4.0,16202,839.4,1.67,61060,,,,,,,,,,,,,64808.0,4.31111909466499,,,
"boAt Lunar Discovery w/ 1.39"" (3.5 cm) HD Display, Turn-by-Turn Navigation, DIY Watch Face Studio, Bluetooth Calling, Emergency SOS, QR Tray, Smart Watch for Men & Women(Active Black)",Smartwatches,1499.0,8327.78,82,4.0,21666,899.4,1.67,97770,,,,,,,,,,,,,86664.0,4.909885635590683,,,
"Fastrack Limitless Glide Smart Watch, Advanced UltraVU HD Display, SingleSync BT Calling, Advance Chipset, 85+ Sports Modes & Smartwatch Faces, AI Voice Assistant, 24 * 7 Health Suite, IP67 (Black)",Smartwatches,1399.0,2798.0,50,3.8,3313,839.4,1.67,14251,,,,,,,,,,,,,12589.4,2.993832704628465,,,
"Boult Newly Launched Rover Pro Smart Watch 1.43'' AMOLED, Bluetooth Calling, IP68, Zinc Alloy Frame, 1000 Nits Brightness, AI Voice Assistant, SpO2 Monitoring, 120+ Sports Mode Smartwatch (Ash Black)",Smartwatches,1599.0,9993.75,84,4.0,266,959.4,1.67,1253,,,,,,,,,,,,,1064.0,5.029638943775821,,,
"Noise Twist Round dial Smart Watch with Bluetooth Calling, 1.38"" TFT Display, up-to 7 Days Battery, 100+ Watch Faces, IP68, Heart Rate Monitor, Sleep Tracking (Jet Black)",Smartwatches,1399.0,4996.43,72,4.0,16202,839.4,1.67,64160,,,,,,,,,,,,,64808.0,4.31111909466499,,,
